danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,liked,duration_s
0.23039215686274514,0.06129227053140096,0.5454545454545454,0.4606637445209769,1.0,0.0447090980085904,0.9969849153808964,0.8988648090815274,0.0833472245374229,0.003281465015348782,0.5781087056271639,0.5,0,0.21094790747564923
0.4607843137254902,0.8842592592592593,0.4545454545454546,0.9209768315591734,0.0,0.15657946114798907,0.00016075426160854064,0.001475748194014448,0.32822137022837145,0.5511802688684239,0.7334334459600385,0.75,1,0.1905140049480113
0.009803921568627472,0.9949677938808373,0.7272727272727273,0.9167188478396994,1.0,0.2873877391643889,1.231159552800639e-05,0.8575851393188855,0.5065844307384565,0.03863660421297767,0.2859216618696032,0.0,0,0.2889846196432588
0.4914215686274511,0.8057568438003221,0.7272727272727273,0.9601001878522228,0.0,0.6075751659508006,0.326631101733528,0.0,0.5582597099516586,0.4008680004234148,0.3115087807116339,1.0,1,0.1971073164824138
0.8100490196078433,0.500805152979066,0.09090909090909091,0.8129242329367564,0.0,0.7657165169855525,0.6060289431037954,0.0,0.11035172528754793,0.4834338943579972,0.5827889709256244,0.75,1,0.1615525682946662
0.6740196078431374,0.8802334943639292,0.4545454545454546,0.8020037570444584,0.0,0.014642717688402966,0.19195732208023353,0.0006769865841073271,0.5265877646274378,0.938604848099926,0.4046468944228925,0.75,0,0.18668189131675922
0.7622549019607844,0.46859903381642515,0.0,0.808891671884784,1.0,0.5958609918000782,0.809044640790105,0.0,0.17152858809801635,0.7205462051444903,0.18874567221457472,0.75,1,0.17655403885745918
0.8174019607843138,0.6557971014492754,0.7272727272727273,0.8738384470882905,1.0,0.42405310425614995,0.6361797892948315,0.0,0.12152025337556259,0.6400973854133587,0.7087139698827849,0.75,1,0.16490545146277746
0.7892156862745099,0.8560789049919485,0.09090909090909091,0.8848591108328114,1.0,0.4260054666146037,0.02763521033908697,0.0,0.09084847474579096,0.617868106277125,0.5245067367455052,0.75,1,0.04982093735402501
0.8835784313725491,0.6880032206119163,1.0,0.8545522855353788,1.0,0.3791487700117142,0.5999987738655882,1.1145510835913315e-06,0.1298549758293049,0.7586535408066053,0.7910148917532223,0.75,1,0.20439265756647806
0.7598039215686275,0.7745571658615137,0.9090909090909092,0.8404508453350031,0.0,0.2522452167122218,0.20703274517575154,0.0,0.06951158526421071,0.5564729543770509,0.6658240520585657,0.75,1,0.25482777114582794
0.8737745098039217,0.6578099838969405,0.09090909090909091,0.7783844708829055,1.0,0.061889886762983216,0.04683124908071327,0.019298245614035092,0.2265377562927155,0.9481316820154547,0.5084136320026695,0.75,0,0.23952872787668034
0.5012254901960785,0.48772141706924316,0.09090909090909091,0.8167313713212273,1.0,0.3401015228426396,0.3105506504316421,0.0,0.10651775295882647,0.3595850534561236,0.9161473324156344,0.75,0,0.18883756336395568
0.3970588235294118,0.9718196457326892,0.5454545454545454,0.9009893550407013,1.0,0.09937524404529482,1.432165194074213e-05,0.3488132094943241,0.023503917319553258,0.5289509897321901,0.365361031160055,0.75,0,0.2994048545872909
0.3872549019607844,0.980877616747182,0.9090909090909092,0.9323731997495304,0.0,0.09820382663022256,0.0005346247543773879,0.4871001031991744,0.11985330888481414,0.3214777177940087,0.9334501313978225,0.75,0,0.35846611650317467
0.8541666666666666,0.8067632850241546,0.8181818181818182,0.9120851596743894,1.0,0.19562670831706366,0.4572847685613509,1.455108359133127e-06,0.3982330388398067,0.561765639885678,0.716706294581404,0.75,1,0.17540353973114653
0.7475490196078433,0.4031803542673108,0.5454545454545454,0.8252974326862867,0.0,0.06969933619679813,0.5115562917052158,0.025490196078431376,0.11818636439406567,0.31300942098020534,0.6494139239978309,0.75,1,0.16594349578727013
0.8615196078431372,0.8158212560386473,0.36363636363636365,0.9155416405760801,0.0,0.5119094103865678,0.24522381701773058,0.0,0.15819303217202868,0.7089022970255107,0.783306219496934,0.75,1,0.24317399352952374
0.8075980392156864,0.8429951690821256,0.8181818181818182,0.926011271133375,1.0,0.13510347520499805,0.031052306240737723,0.0,0.09751625270878479,0.4855509685614481,0.633112251282693,0.75,1,0.011759312122627624
0.6004901960784315,0.5742753623188406,0.0,0.7606261740763932,1.0,0.028309254197579077,0.2723595785896631,0.0,0.04600766794465744,0.9121414205567905,0.1783423017561423,0.75,0,0.26665628622342175
0.7622549019607844,0.90841384863124,1.0,0.8828052598622417,0.0,0.29910191331511127,0.09356506067681916,0.0007626418988648091,0.5365894315719286,0.5141314703080343,0.7576857297793351,0.75,1,0.17630144807183268
0.6997549019607844,0.34078099838969406,0.09090909090909091,0.7514339386349405,0.0,0.0273330730183522,0.5015060096415371,0.931888544891641,0.5432572095349225,0.13517518789033556,0.3782755600050056,0.5,0,0.1285514091451705
0.8578431372549019,0.7091384863123993,0.18181818181818182,0.9138134001252347,1.0,0.4865286997266693,0.16783664512740468,0.0,0.07767961326887814,0.6845559436858263,0.7173319984983104,0.75,1,0.19633224338679262
0.795343137254902,0.7071256038647342,0.36363636363636365,0.8622917971195992,0.0,0.10718469347910972,0.2783897478278703,0.0,0.07884647441240207,0.20398009950248758,0.35771075793601126,0.75,0,0.2705731734745074
0.16299019607843138,0.20088566827697263,0.09090909090909091,0.6155040701314966,1.0,0.02538071065989849,0.9889446897299534,0.933952528379773,0.0931821970328388,0.08965809251614269,0.09419763901055356,0.75,0,0.8106157332918116
0.2549019607843138,0.9919484702093397,0.7272727272727273,0.8759173450219161,0.0,0.11460367044123387,8.085451920229504e-05,0.8596491228070176,0.007667944657442902,0.43791679898380437,0.32432319692987943,0.75,0,0.2504403038009723
0.8382352941176471,0.6739130434782609,0.8181818181818182,0.7562429555416406,1.0,0.06657555642327215,0.04371566164097287,0.0,0.04650775129188198,0.9502487562189055,0.410653652025195,0.75,0,0.3854552689399837
0.7965686274509804,0.552133655394525,0.4545454545454546,0.731947401377583,0.0,0.06774697383834441,0.06160516371432093,0.10732714138286895,0.0,0.9883560918810205,0.5492679264172193,0.75,0,0.7175135378280653
0.5355392156862745,0.7997181964573269,0.09090909090909091,0.9815904821540388,0.0,0.33619679812573217,0.3939679915601752,0.0,0.13818969828304717,0.6549169048375145,0.4230676177366204,0.5,1,0.24485562533520183
0.6384803921568628,0.8138083735909823,0.9090909090909092,0.711108328115216,1.0,0.0078094494338149245,0.06512276243660847,0.030237358101135193,0.11151858643107186,0.9809463321689426,0.43344596003837654,0.75,0,0.18921817961626963
0.8186274509803922,0.5652173913043478,0.18181818181818182,0.9087288666249217,1.0,0.03748535728231161,0.23115342212858042,1.888544891640867e-05,0.2498749791631939,0.37969725838890656,0.3990572727651942,0.75,0,0.3062490268334458
0.8186274509803922,0.748389694041868,0.9090909090909092,0.842128991859737,1.0,0.0068332682545880555,0.03054979213755379,0.37254901960784315,0.06201033505584265,0.9841219434741187,0.5704918032786885,0.75,0,1.0
0.9534313725490197,0.6115136876006441,0.8181818181818182,0.9148653725735754,1.0,0.474814525575947,0.21406794262032663,3.4674922600619193e-05,0.34655775962660446,0.4315655763734519,0.6660409627497601,0.75,1,0.2083181951869345
0.8002450980392158,0.8389694041867954,0.0,0.8275015654351909,0.0,0.04060913705583757,0.3979881043856467,0.024355005159958722,0.1698616436072679,0.8422779718429131,0.40708296833938173,0.75,0,0.2516634660299995
0.8578431372549019,0.6135265700483091,0.9090909090909092,0.8720100187852222,0.0,0.09996095275283093,0.11256009377717188,0.0,0.0935155859309885,0.2293849899438975,0.31550494306094357,0.75,1,0.28849500873687306
0.8602941176470588,0.55414653784219,0.6363636363636364,0.7152410770194113,1.0,0.04080437329168294,0.04240912497269464,0.003673890608875129,0.35989331555259213,0.9047316608447126,0.4976765527885537,0.75,0,0.23959793083164654
0.7769607843137256,0.8148148148148149,0.6363636363636364,0.934627426424546,1.0,0.2951971885982038,0.20301263235028008,0.0,0.1548591431905318,0.7480681697893511,0.6656655403996163,0.75,1,0.20375080015916686
0.9448529411764707,0.9426328502415459,0.5454545454545454,0.9893299937382591,1.0,0.48067161265130814,0.11758523480901123,0.0,0.052008668111351894,0.8147560071980523,0.6905852417302798,0.75,1,0.4829397415269632
0.7169117647058824,0.6839774557165862,0.6363636363636364,0.8652974326862868,1.0,0.14096056228035925,0.326631101733528,4.334365325077399e-06,0.09951658609768295,0.10659468614374935,0.35761898802819836,0.75,0,0.26437258870953795
0.7512254901960785,0.6648550724637682,0.18181818181818182,0.8463619286161552,1.0,0.0447090980085904,0.014871352118215038,0.0006873065015479877,0.5999333222203701,0.40192653752514024,0.5993492679264172,0.75,1,0.03944049410909847
0.9080882352941176,0.6749194847020934,0.4545454545454546,0.9241828428303067,0.0,0.632955876610699,0.28844002989154893,0.0,0.3098849808301384,0.6856144807875516,0.7668126642472781,0.75,1,0.14836594522586116
0.1482843137254902,0.9849033816425121,0.9090909090909092,0.876117720726362,0.0,0.17610308473252634,5.994993250984339e-05,0.7523219814241486,0.3098849808301384,0.2537313432835821,0.3267592708463687,0.75,0,0.5157419421809312
